1716866441.649002, -21
1716866441.7486956, -21
1716866441.848268, -23
1716866441.9479313, -25
1716866442.0475314, -29
1716866442.1472085, -30
1716866442.2468019, -100
1716866442.346482, -39
1716866442.4460669, -38
1716866442.5458155, -41
1716866442.645353, -43
1716866442.74504, -43
1716866442.8446395, -33
1716866442.9443293, -37
1716866443.044031, -34
1716866443.143626, -100
1716866443.2433064, -29
1716866443.3429432, -27
1716866443.4426177, -27
1716866443.542218, -27
1716866443.6419446, -25
1716866443.7415235, -25
1716866443.8412113, -28
1716866443.9408188, -27
1716866444.040486, -102
1716866444.1400843, -30
1716866444.239827, -28
1716866444.3393984, -27
1716866444.4390879, -23
1716866444.5388882, -23
1716866444.6383953, -23
1716866444.738086, -22
1716866444.8377118, -22
1716866444.9374037, -22
1716866445.037022, -22
1716866445.1367188, -21
1716866445.236305, -22
1716866445.3360224, -21
1716866445.435614, -21
1716866445.5353172, -21
1716866445.6349177, -21
1716866445.73459, -21
1716866445.8343189, -22
1716866445.9338946, -21
1716866446.0336018, -21
1716866446.1331923, -21
1716866446.232878, -22
1716866446.3324883, -21
1716866446.4321718, -21
1716866446.5318558, -21
1716866446.6315045, -22
1716866446.7310607, -21
1716866446.8307722, -22
1716866446.9303477, -21
1716866447.030082, -24
1716866447.1297545, -29
1716866447.2293272, -46
1716866447.3290074, -38
1716866447.4285674, -30
1716866447.528273, -23
1716866447.6278741, -20
1716866447.7275689, -19
1716866447.8271322, -26
1716866447.9268708, -65
1716866448.0263817, -46
1716866448.1260772, -54
1716866448.2256238, -46
1716866448.325294, -38
1716866448.4249437, -38
1716866448.5245323, -32
1716866448.6242206, -37
1716866448.7237644, -37
1716866448.8234382, -49
1716866448.9229875, -48
1716866449.022625, -43
1716866449.122231, -44
1716866449.2219284, -38
1716866449.3215325, -23
1716866449.4211702, -37
1716866449.5207143, -23
1716866449.620447, -28
1716866449.720119, -28
1716866449.8197064, -26
1716866449.9193819, -29
1716866450.018993, -26
1716866450.1186893, -36
1716866450.218264, -29
1716866450.3179414, -49
1716866450.4175198, -54
1716866450.5171804, -49
1716866450.6167414, -48
1716866450.7164235, -49
1716866450.81594, -33
1716866450.9156592, -28
1716866451.0154018, -28
1716866451.1149473, -30
1716866451.2146251, -38
1716866451.3142238, -41
1716866451.4139378, -43
1716866451.5134609, -44
1716866451.6132033, -33
1716866451.7127702, -32
1716866451.8125036, -32
1716866451.9120462, -32
1716866452.011775, -32
1716866452.111436, -33
1716866452.2110305, -33
1716866452.31064, -35
1716866452.4103549, -33
1716866452.5100195, -38
1716866452.6096659, -36
1716866452.7093747, -38
1716866452.8089802, -38
1716866452.908707, -37
1716866453.00828, -34
1716866453.1080034, -35
1716866453.2075799, -34
1716866453.3072772, -40
1716866453.4069576, -49
1716866453.5065348, -41
1716866453.6062775, -30
1716866453.7058475, -27
1716866453.8055842, -25
1716866453.9051876, -27
1716866454.0049937, -28
1716866454.1045096, -29
1716866454.2042058, -29
1716866454.303804, -99
1716866454.4035156, -29
1716866454.5030787, -31
1716866454.6028266, -31
1716866454.7024968, -30
1716866454.802078, -29
1716866454.901811, -29
1716866455.0014608, -29
1716866455.1011605, -30
1716866455.200761, -100
1716866455.30048, -33
1716866455.4000804, -32
1716866455.499798, -32
1716866455.5993702, -32
1716866455.6991088, -30
1716866455.798733, -30
1716866455.898491, -30
1716866455.9981906, -31
1716866456.0977762, -104
1716866456.1974444, -31
1716866456.2970703, -30
1716866456.396787, -28
1716866456.4963875, -28
1716866456.5960994, -28
1716866456.6956959, -30
1716866456.7953832, -31
1716866456.8950057, -30
1716866456.9946787, -102
1716866457.094295, -39
1716866457.1940064, -33
1716866457.2935736, -29
1716866457.3932362, -31
1716866457.4930096, -33
1716866457.5925279, -36
1716866457.692192, -37
1716866457.7918124, -35
1716866457.8914988, -103
1716866457.9910955, -31
1716866458.090772, -30
1716866458.190376, -31
1716866458.2900658, -35
1716866458.389654, -30
1716866458.4892976, -28
1716866458.5889268, -36
1716866458.6885853, -30
1716866458.7882478, -103
1716866458.8878646, -28
1716866458.987589, -36
1716866459.0871618, -37
1716866459.1868496, -44
1716866459.2864323, -44
1716866459.3861296, -39
1716866459.48578, -28
1716866459.5855286, -27
1716866459.6851277, -24
1716866459.7848532, -22
1716866459.8844676, -23
1716866459.98421, -22
1716866460.0839627, -21
1716866460.1835268, -26
1716866460.2832198, -24
1716866460.382801, -30
1716866460.4825044, -32
1716866460.582083, -38
1716866460.681766, -40
1716866460.7813737, -42
1716866460.8810964, -40
1716866460.980719, -43
1716866461.080401, -39
1716866461.1800597, -39
1716866461.279701, -39
1716866461.379404, -45
1716866461.4790566, -43
1716866461.5786798, -46
1716866461.6783185, -41
1716866461.7780497, -33
1716866461.8776262, -33
1716866461.97732, -31
1716866462.0769224, -32
1716866462.1766055, -31
1716866462.276209, -28
1716866462.3759794, -28
1716866462.4755418, -26
1716866462.57529, -27
1716866462.674971, -26
1716866462.7746058, -24
1716866462.8743198, -22
1716866462.973954, -23
1716866463.0736837, -23
1716866463.1732519, -23
1716866463.27298, -26
1716866463.3725905, -28
1716866463.4722147, -33
1716866463.5718126, -30
1716866463.671507, -27
1716866463.7710972, -28
1716866463.8707736, -26
1716866463.9704988, -28
1716866464.0701113, -25
1716866464.1698036, -23
1716866464.2694173, -23
1716866464.3691208, -24
1716866464.4687686, -24
1716866464.568453, -23
1716866464.6680834, -25
1716866464.76777, -24
1716866464.8673887, -27
1716866464.9670892, -24
1716866465.0668032, -26
1716866465.1663787, -29
1716866465.265979, -27
1716866465.3656745, -29
1716866465.465385, -29
1716866465.5649726, -32
1716866465.6646917, -26
1716866465.764287, -25
1716866465.8639827, -25
1716866465.9636617, -24
1716866466.063297, -24
1716866466.1628923, -28
1716866466.2625923, -30
1716866466.3622718, -34
1716866466.4618607, -47
1716866466.5616055, -34
1716866466.6611362, -43
1716866466.7608163, -44
1716866466.8604019, -41
1716866466.9600947, -41
1716866467.0596735, -44
1716866467.1594043, -44
1716866467.2590032, -45
1716866467.3586967, -48
1716866467.4582753, -43
1716866467.5579836, -46
1716866467.6576939, -45
1716866467.7572494, -42
1716866467.8570082, -43
1716866467.9566336, -42
1716866468.0563407, -40
1716866468.155856, -101
1716866468.2555907, -37
1716866468.3552074, -46
1716866468.4548793, -50
1716866468.5544877, -45
1716866468.6541924, -40
1716866468.7537878, -41
1716866468.8534474, -43
1716866468.9531596, -47
1716866469.0527797, -101
1716866469.1524856, -40
1716866469.2521303, -43
1716866469.3517928, -40
1716866469.4513814, -39
1716866469.5511293, -35
1716866469.6506696, -41
1716866469.750379, -39
1716866469.8499742, -40
1716866469.949667, -103
1716866470.0492535, -42
1716866470.1490176, -39
1716866470.2486002, -39
1716866470.3483305, -35
1716866470.4480417, -31
1716866470.547624, -28
1716866470.6473424, -36
1716866470.7469213, -30
1716866470.8466268, -100
1716866470.946275, -31
1716866471.0459912, -28
1716866471.1455624, -30
1716866471.2452657, -28
1716866471.3448153, -30
1716866471.4445264, -30
1716866471.544148, -29
1716866471.6438234, -28
1716866471.7435024, -98
1716866471.8431418, -26
1716866471.942794, -24
1716866472.0424156, -24
1716866472.1421602, -23
1716866472.2416909, -22
1716866472.3414063, -21
1716866472.4410112, -22
1716866472.5406973, -21
1716866472.6403136, -97
1716866472.7400172, -21
1716866472.8396587, -21
1716866472.9393044, -21
1716866473.0390356, -21
1716866473.138634, -22
1716866473.2383568, -21
1716866473.337968, -21
1716866473.437699, -22
1716866473.5372906, -20
1716866473.6369936, -20
1716866473.736595, -20
1716866473.8363469, -20
1716866473.9359622, -20
1716866474.0356445, -20
1716866474.135225, -20
1716866474.2348971, -20
1716866474.3345823, -21
1716866474.4342108, -21
1716866474.5338998, -22
1716866474.633549, -24
1716866474.7332485, -24
1716866474.83285, -23
1716866474.932594, -23
1716866475.0322385, -27
1716866475.131924, -23
1716866475.23149, -23
1716866475.3312054, -24
1716866475.4307482, -22
1716866475.5304778, -24
1716866475.63025, -34
1716866475.7298136, -40
1716866475.8295512, -27
1716866475.929211, -25
1716866476.0289447, -25
1716866476.1285703, -26
1716866476.228288, -25
1716866476.3279696, -23
1716866476.4276633, -23
1716866476.5272171, -25
1716866476.6269004, -26
1716866476.7265038, -28
1716866476.8262227, -29
1716866476.9258237, -30
1716866477.0254312, -31
1716866477.1251423, -32
1716866477.2247024, -32
1716866477.3243868, -32
1716866477.4239576, -34
1716866477.5236747, -41
1716866477.6232905, -46
1716866477.7229838, -36
1716866477.8226254, -36
1716866477.9223156, -36
1716866478.0220003, -25
1716866478.121587, -29
1716866478.2212179, -26
1716866478.3208177, -26
1716866478.4205313, -28
1716866478.5200741, -26
1716866478.6197433, -27
1716866478.719333, -27
1716866478.8189793, -23
1716866478.9185638, -25
1716866479.0182593, -25
1716866479.1178036, -25
1716866479.2174237, -25
1716866479.3170826, -25
1716866479.4166708, -26
1716866479.516328, -25
1716866479.6159136, -26
1716866479.715603, -26
1716866479.8152564, -27
1716866479.9148526, -27
1716866480.014497, -30
1716866480.1141944, -34
1716866480.2137768, -40
1716866480.3134477, -31
1716866480.413042, -31
1716866480.5126822, -32
1716866480.6123872, -32
1716866480.7119172, -34
1716866480.8116078, -30
1716866480.9112458, -26
1716866481.010908, -23
1716866481.1105165, -24
1716866481.2102551, -24
1716866481.3098469, -24
1716866481.4095852, -26
1716866481.509253, -29
1716866481.6089451, -38
1716866481.7085156, -49
1716866481.8082619, -48
1716866481.9079344, -36
1716866482.007572, -34
1716866482.1072705, -30
1716866482.2068846, -31
1716866482.3066795, -38
1716866482.40626, -43
1716866482.5059285, -32
1716866482.6055326, -51
1716866482.7052755, -38
1716866482.804763, -44
1716866482.904445, -103
1716866483.0040326, -49
1716866483.1037455, -45
1716866483.2032733, -44
1716866483.302924, -46
1716866483.402613, -45
1716866483.5021822, -45
1716866483.6018844, -45
1716866483.701435, -46
1716866483.8011138, -106
1716866483.90073, -49
1716866484.0003285, -45
1716866484.0999188, -50
1716866484.1995757, -51
1716866484.2991583, -52
1716866484.3988554, -59
1716866484.4984171, -51
1716866484.598075, -54
1716866484.6977282, -112
1716866484.7973466, -48
1716866484.8969924, -53
1716866484.9965808, -56
1716866485.0963085, -45
1716866485.1958477, -51
1716866485.2955315, -46
1716866485.395095, -54
1716866485.4947693, -45
1716866485.594308, -105
1716866485.6939764, -46
1716866485.7935905, -56
1716866485.893305, -44
1716866485.9929688, -46
1716866486.0925317, -45
1716866486.1923072, -46
1716866486.2918284, -45
1716866486.3915071, -48
1716866486.4910355, -100
1716866486.5907373, -50
1716866486.6903157, -44
1716866486.7899408, -42
1716866486.8895366, -45
1716866486.9892, -42
1716866487.0887978, -40
1716866487.1884518, -38
1716866487.2881298, -33
1716866487.387681, -109
1716866487.487344, -36
1716866487.5869324, -42
1716866487.686617, -45
1716866487.786182, -41
1716866487.8858767, -45
1716866487.9854736, -40
1716866488.0851355, -42
1716866488.1847227, -42
1716866488.2843714, -36
1716866488.383903, -40
1716866488.483576, -39
1716866488.5832663, -35
1716866488.6827793, -37
1716866488.7824392, -44
1716866488.8820107, -48
1716866488.9816775, -36
1716866489.0812626, -39
1716866489.1809855, -29
1716866489.2805247, -26
1716866489.3802009, -25
1716866489.4797604, -25
1716866489.5794728, -25
1716866489.6790555, -25
1716866489.7787108, -27
1716866489.8783708, -26
1716866489.9779718, -25
1716866490.0776832, -26
1716866490.1772168, -24
1716866490.2768772, -24
1716866490.3764539, -24
1716866490.4761302, -24
1716866490.5756657, -23
1716866490.6753838, -23
1716866490.77489, -23
1716866490.8745449, -22
1716866490.9742386, -23
1716866491.0737681, -22
1716866491.1734107, -22
1716866491.2729843, -22
1716866491.3726768, -22
1716866491.472294, -21
1716866491.571917, -23
1716866491.6714764, -23
1716866491.771162, -22
1716866491.8707306, -23
1716866491.9704218, -23
1716866492.0700188, -25
1716866492.169674, -25
1716866492.2694063, -25
1716866492.368948, -25
1716866492.4686508, -21
1716866492.5682085, -22
1716866492.6679037, -21
1716866492.7674809, -22
1716866492.8671877, -25
1716866492.9667482, -28
1716866493.0664504, -40
1716866493.1660323, -46
1716866493.265743, -55
1716866493.3652935, -46
1716866493.465018, -42
1716866493.5647058, -37
1716866493.6643064, -31
1716866493.7640204, -30
1716866493.8635798, -23
1716866493.9632092, -20
1716866494.0628405, -20
1716866494.1624916, -25
1716866494.262036, -24
1716866494.3617134, -25
1716866494.461303, -52
1716866494.5609622, -52
1716866494.6605477, -51
1716866494.7601662, -52
1716866494.8598678, -51
1716866494.9594383, -49
1716866495.0591044, -51
1716866495.1586592, -51
1716866495.2582994, -52
1716866495.3578773, -53
1716866495.4575415, -53
1716866495.557096, -54
1716866495.6567628, -55
1716866495.756359, -56
1716866495.8559704, -56
1716866495.9555519, -56
1716866496.0551903, -56
1716866496.1547492, -55
1716866496.2544205, -55
1716866496.3540893, -56
1716866496.45367, -57
1716866496.553287, -59
1716866496.6528778, -63
1716866496.7525122, -70
1716866496.8521254, -60
1716866496.9517472, -59
1716866497.0513282, -59
1716866497.1510353, -57
1716866497.2505631, -57
1716866497.3502502, -59
1716866497.4498303, -59
1716866497.5494654, -59
1716866497.6491406, -122
1716866497.7487192, -61
1716866497.8483684, -61
1716866497.9479375, -62
1716866498.047593, -62
1716866498.1471877, -64
1716866498.2468367, -61
1716866498.3464484, -60
1716866498.4461064, -60
1716866498.54566, -123
1716866498.6453671, -61
1716866498.7449248, -61
1716866498.8446248, -60
1716866498.944339, -60
1716866499.0439138, -60
1716866499.1435962, -60
1716866499.2431312, -60
1716866499.3428197, -61
1716866499.4424129, -126
1716866499.5420568, -61
1716866499.6416628, -59
1716866499.741295, -58
1716866499.8408818, -57
1716866499.9405978, -57
1716866500.040191, -57
1716866500.139855, -57
1716866500.2395213, -57
1716866500.3391008, -128
1716866500.4387798, -57
1716866500.5383759, -57
1716866500.6380498, -57
1716866500.7376313, -57
1716866500.8373296, -57
1716866500.9369123, -57
1716866501.0365932, -57
1716866501.1362026, -57
1716866501.2359126, -128
1716866501.3354177, -57
1716866501.4351225, -57
1716866501.5348358, -57
1716866501.6343904, -57
1716866501.734073, -58
1716866501.8335881, -58
1716866501.9332674, -60
1716866502.032878, -61
1716866502.1325285, -125
1716866502.23208, -60
1716866502.3317575, -58
1716866502.4313142, -56
1716866502.5310397, -56
1716866502.6306803, -59
1716866502.730237, -57
1716866502.8297863, -56
1716866502.929439, -55
1716866503.0291114, -83
1716866503.128673, -56
1716866503.2283545, -57
1716866503.327897, -55
1716866503.4275565, -57
1716866503.5271523, -59
1716866503.626828, -60
1716866503.726416, -59
1716866503.8261528, -58
1716866503.9257987, -60
1716866504.0253794, -61
1716866504.1251054, -58
1716866504.2246828, -60
1716866504.3243642, -65
1716866504.423959, -69
1716866504.523648, -71
1716866504.62323, -75
1716866504.7229269, -77
1716866504.8225605, -79
1716866504.922186, -78
1716866505.0217726, -81
1716866505.1214633, -77
1716866505.2211351, -70
1716866505.3206835, -65
1716866505.4203308, -62
1716866505.5199394, -60
1716866505.619608, -59
1716866505.719186, -58
1716866505.818845, -57
1716866505.9184482, -57
1716866506.0180957, -56
1716866506.117679, -56
1716866506.2173398, -55
1716866506.316941, -55
1716866506.4166324, -56
1716866506.5163214, -56
1716866506.6159055, -56
1716866506.7155938, -56
1716866506.8151653, -55
1716866506.9148552, -54
1716866507.0159194, -53
1716866507.1141007, -53
1716866507.2136781, -53
1716866507.3133264, -53
1716866507.4129639, -52
1716866507.5126572, -52
1716866507.6122196, -51
1716866507.7119153, -51
1716866507.8115792, -51
1716866507.9111993, -51
1716866508.010896, -51
1716866508.110406, -51
1716866508.2101724, -50
1716866508.3097312, -49
1716866508.4093862, -48
1716866508.5089781, -47
1716866508.6086364, -49
1716866508.7082121, -48
1716866508.807899, -47
1716866508.9074445, -36
1716866509.0071352, -47
1716866509.1066594, -47
1716866509.2063413, -27
1716866509.3060331, -27
1716866509.4056122, -47
1716866509.5052755, -27
1716866509.6048121, -28
1716866509.7044914, -39
1716866509.8040407, -33
1716866509.9036767, -27
1716866510.0032647, -48
1716866510.1029627, -49
1716866510.2025719, -33
1716866510.3022037, -49
1716866510.4017882, -46
1716866510.5014427, -45
1716866510.601157, -44
1716866510.7006936, -28
1716866510.8003752, -28
1716866510.8999867, -28
1716866510.9996514, -29
1716866511.09929, -28
1716866511.198946, -28
1716866511.2985022, -35
1716866511.398195, -38
1716866511.4977207, -31
1716866511.5974317, -26
1716866511.6970003, -26
1716866511.7966864, -26
1716866511.8963554, -27
1716866511.995918, -27
1716866512.0956664, -28
1716866512.1952226, -28
1716866512.294837, -29
1716866512.3944366, -28
1716866512.4940727, -26
1716866512.5936434, -26
1716866512.6933155, -26
1716866512.792893, -29
1716866512.892642, -26
1716866512.9921396, -25
1716866513.0918326, -25
1716866513.191535, -25
1716866513.291057, -102
1716866513.3907723, -26
1716866513.4903173, -26
1716866513.5899568, -26
1716866513.6895344, -26
1716866513.7892272, -27
1716866513.888778, -27
1716866513.98847, -28
1716866514.088053, -27
1716866514.187713, -101
1716866514.287385, -27
1716866514.386976, -28
1716866514.4865162, -28
1716866514.5862083, -28
1716866514.6858497, -28
1716866514.7854397, -28
1716866514.8851025, -28
1716866514.9846854, -29
1716866515.084405, -106
1716866515.1839688, -28
1716866515.2836938, -28
1716866515.3831885, -28
1716866515.4828496, -28
1716866515.5825381, -26
1716866515.6821022, -26
1716866515.781774, -26
1716866515.88136, -26
1716866515.9810426, -107
1716866516.0807004, -27
1716866516.180322, -27
1716866516.2798505, -27
1716866516.3795097, -27
1716866516.4790938, -30
1716866516.578759, -29
1716866516.678331, -28
1716866516.7779694, -28
1716866516.8777025, -106
1716866516.9772043, -26
1716866517.0769181, -27
1716866517.1764627, -26
1716866517.2761247, -27
1716866517.3757155, -25
1716866517.4753458, -25
1716866517.5749328, -25
1716866517.6746116, -26
1716866517.7741845, -109
1716866517.8737783, -25
1716866517.973353, -25
1716866518.073072, -26
1716866518.1726902, -26
1716866518.2722743, -27
1716866518.371917, -27
1716866518.4714923, -27
1716866518.5711544, -27
1716866518.6707432, -50
1716866518.7703846, -26
1716866518.8699205, -26
1716866518.969607, -26
1716866519.0691576, -26
1716866519.168827, -27
1716866519.2683654, -26
1716866519.368052, -25
1716866519.467609, -25
1716866519.567295, -26
1716866519.666965, -27
1716866519.7664857, -32
1716866519.8661482, -32
1716866519.9657218, -28
1716866520.065397, -30
1716866520.1649146, -28
1716866520.2645924, -29
1716866520.3641274, -27
1716866520.4637997, -25
1716866520.563355, -25
1716866520.6630445, -30
1716866520.7626305, -25
1716866520.862302, -26
1716866520.9620092, -27
1716866521.0615623, -27
1716866521.1612184, -26
1716866521.2607298, -32
1716866521.360439, -50
1716866521.4599857, -51
1716866521.5597327, -46
1716866521.6592631, -50
1716866521.7589128, -26
1716866521.8585012, -51
1716866521.9581583, -49
1716866522.0577703, -40
1716866522.1573973, -28
1716866522.2570832, -48
1716866522.3566353, -50
1716866522.456306, -29
1716866522.5558734, -51
1716866522.6555972, -51
1716866522.7551482, -28
1716866522.8548326, -28
1716866522.9543762, -28
1716866523.054064, -28
1716866523.1536236, -26
1716866523.2533169, -25
1716866523.3528438, -25
1716866523.4525898, -25
1716866523.5522156, -25
1716866523.6518188, -26
1716866523.7514725, -27
1716866523.851048, -26
1716866523.9506774, -26
1716866524.0502858, -27
1716866524.1499698, -27
1716866524.2494926, -28
1716866524.3491857, -28
1716866524.4487839, -28
1716866524.5485005, -27
1716866524.6480868, -27
1716866524.7477703, -27
1716866524.8473947, -28
1716866524.947037, -26
1716866525.046671, -26
1716866525.1462564, -26
1716866525.2459483, -25
1716866525.3455024, -25
1716866525.4452233, -26
1716866525.5449035, -26
1716866525.644508, -26
1716866525.7441201, -26
1716866525.8438087, -27
1716866525.9434397, -27
1716866526.043127, -27
1716866526.1428046, -27
1716866526.2423873, -27
1716866526.342067, -25
1716866526.441653, -25
1716866526.541338, -25
1716866526.640986, -25
1716866526.7406483, -26
1716866526.840237, -26
1716866526.9399292, -26
1716866527.0395272, -25
1716866527.139174, -25
1716866527.2388844, -29
1716866527.3385088, -51
1716866527.4380944, -51
1716866527.5378208, -52
1716866527.6374261, -52
1716866527.7370512, -51
1716866527.836737, -50
1716866527.9363718, -50
1716866528.0360491, -25
1716866528.1356006, -26
1716866528.2352715, -50
1716866528.334855, -50
1716866528.434584, -25
1716866528.534232, -50
1716866528.6338613, -51
1716866528.7335312, -26
1716866528.833118, -27
1716866528.9328492, -104
1716866529.0324535, -26
1716866529.132153, -26
1716866529.2317338, -26
1716866529.3313916, -26
1716866529.431001, -25
1716866529.5306752, -25
1716866529.6302512, -25
1716866529.7299411, -26
1716866529.829676, -109
1716866529.929247, -28
1716866530.028939, -29
1716866530.1285543, -29
1716866530.2282238, -28
